date,company_id,revenue,num_orders,revenue_per_order,average_customer_lifespan,number_of_unique_customers,churn_rate,customer_lifetime_value,new_customers,repeat_customer_rate,month_Apr,month_Aug,month_Dec,month_Feb,month_Jan,month_Jul,month_Jun,month_Mar,month_May,month_Nov,month_Oct,month_Sep
2019-04-02,Mary's Christmas Store,64.03,2,32.015,,,0.8221476510067114,4.337756124293069,1.0,0.15918367346938775,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-03,Jim's Gym Supplies,2884.3,60,48.07166666666667,,,0.7102189781021898,6.304445066934523,52.0,0.23792394655704008,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-03,John's Boardgame Shop,42.98,1,42.98,,,0.7388451443569554,2.58717352898369,0.0,0.1989342806394316,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-03,Mary's Christmas Store,237.26000000000002,5,47.452000000000005,,,0.8231368186874305,4.304285816808372,5.0,0.1581081081081081,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-04,Jim's Gym Supplies,3453.57,75,46.0476,,,0.7106872540115047,6.279344870809677,61.0,0.23770980659453012,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-04,Mary's Christmas Store,325.56,7,46.50857142857143,,,0.8233995584988962,4.295711817912331,6.0,0.1581769436997319,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-05,Jim's Gym Supplies,2402.21,55,43.676545454545455,,,0.7106819553409777,6.26687826921979,39.0,0.23760190217391305,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-05,Mary's Christmas Store,1352.44,5,270.488,,,0.8221734357848518,4.4330145854743455,3.0,0.1588785046728972,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-06,Jim's Gym Supplies,1936.5300000000002,37,52.33864864864866,,,0.7110254711868489,6.253015246230473,32.0,0.23721205962059622,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-06,John's Boardgame Shop,42.98,1,42.98,,,0.7391874180865007,2.582281384487231,1.0,0.19858156028368795,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-06,Mary's Christmas Store,195.17,4,48.7925,,,0.8229508196721311,4.405996320898493,4.0,0.15803452855245684,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-07,Jim's Gym Supplies,2089.49,43,48.59279069767442,,,0.7108708708708709,6.257274972147052,28.0,0.23766475160527206,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-07,Mary's Christmas Store,67.86,2,33.93,,,0.822246455834242,4.409467137360822,1.0,0.15915119363395225,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-08,Jim's Gym Supplies,2534.19,53,47.81490566037736,,,0.7113692151110579,6.235718943312224,46.0,0.23724962127587948,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-08,Mary's Christmas Store,136.21,4,34.0525,,,0.8230184581976113,4.376820060202609,4.0,0.158311345646438,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-09,Jim's Gym Supplies,3592.7300000000005,79,45.47759493670887,,,0.7117745203193898,6.217369964625599,64.0,0.23666806195060694,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-09,Mary's Christmas Store,155.72,3,51.906666666666666,,,0.8214285714285714,4.397695401834028,1.0,0.15942028985507245,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-10,Jim's Gym Supplies,2892.91,123,23.51959349593496,,,0.7118012422360248,6.198169612756616,88.0,0.2368486661680379,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-10,Mary's Christmas Store,172.15,4,43.0375,,,0.822198275862069,4.368948463445891,4.0,0.15858453473132372,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-11,Jim's Gym Supplies,4454.51,140,31.817928571428574,,,0.7121149897330595,6.191243612728484,105.0,0.2364475201845444,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-11,Mary's Christmas Store,107.7,4,26.925,,,0.822961373390558,4.335048299782059,4.0,0.1577574967405476,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-12,Jim's Gym Supplies,2930.4800000000005,113,25.933451327433634,,,0.7121459377549831,6.186500359573141,81.0,0.23676241918323923,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-12,Mary's Christmas Store,182.54000000000002,6,30.423333333333336,,,0.8230277185501066,4.338276088275022,5.0,0.15803108808290156,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-13,Jim's Gym Supplies,1808.96,90,20.099555555555558,,,0.712082560296846,6.194691137202386,63.0,0.23693209574987786,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-13,Mary's Christmas Store,284.06,6,47.343333333333334,,,0.823093220338983,4.312214897495283,5.0,0.1583011583011583,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-14,Jim's Gym Supplies,1808.5600000000002,206,8.779417475728156,,,0.713303540735648,6.164844068754909,170.0,0.2359036144578313,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-14,Mary's Christmas Store,88.96000000000001,3,29.653333333333336,,,0.82259767687434,4.308364128028753,2.0,0.15789473684210525,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-15,Jim's Gym Supplies,2558.1800000000003,56,45.681785714285716,,,0.7131353512278698,6.1624795980919576,37.0,0.23600544566349002,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-15,John's Boardgame Shop,42.98,1,42.98,,,0.7395287958115183,2.5774077276854346,1.0,0.19823008849557522,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-15,Mary's Christmas Store,347.27000000000004,6,57.87833333333334,,,0.8237145855194123,4.278612733109529,6.0,0.15668789808917197,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-16,Jim's Gym Supplies,2499.2000000000003,63,39.66984126984127,,,0.7133670972514653,6.142297687962728,49.0,0.2358806636885769,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-16,John's Boardgame Shop,36.98,1,36.98,,,0.7398692810457517,2.603934175612361,1.0,0.1978798586572438,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-16,Mary's Christmas Store,882.55,15,58.836666666666666,,,0.8223140495867769,4.429140817069432,11.0,0.15577889447236182,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-17,Jim's Gym Supplies,3368.3799999999997,90,37.42644444444444,,,0.7136386797259808,6.134616102853428,69.0,0.23577945259817532,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-17,John's Boardgame Shop,66.97,3,22.323333333333334,,,0.7395833333333334,2.600801686962223,2.0,0.19718309859154928,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-17,Mary's Christmas Store,1083.42,18,60.190000000000005,,,0.8235294117647058,4.430781223033027,17.0,0.15517241379310345,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-18,Jim's Gym Supplies,2394.82,58,41.290000000000006,,,0.7136730432819818,6.133911930131216,42.0,0.23578714319601488,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-18,John's Boardgame Shop,161.9,7,23.12857142857143,,,0.7393548387096774,2.6977456750599487,5.0,0.19720767888307156,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-18,Mary's Christmas Store,259.56,5,51.912,,,0.8244197780020182,4.4012641267202905,5.0,0.15422276621787026,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-19,Jim's Gym Supplies,1723.98,43,40.09255813953489,,,0.7139157847331682,6.121537089688184,35.0,0.23560952531146506,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-19,John's Boardgame Shop,58.669999999999995,4,14.667499999999999,,,0.7394094993581515,2.681447681992834,3.0,0.19791666666666666,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-19,Mary's Christmas Store,497.3,11,45.20909090909091,,,0.8233532934131736,4.46939363932855,8.0,0.15515151515151515,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-20,Jim's Gym Supplies,3321.3900000000003,71,46.78014084507043,,,0.7142136248948696,6.10316627014405,56.0,0.2351232532579683,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-20,John's Boardgame Shop,215.92999999999998,2,107.96499999999999,,,0.737516005121639,2.8043492973513335,0.0,0.19791666666666666,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-20,Mary's Christmas Store,442.43999999999994,12,36.87,,,0.8195266272189349,4.487263194246624,11.0,0.15643802647412755,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-21,Jim's Gym Supplies,2250.6600000000003,49,45.93183673469388,,,0.7142697383135764,6.096512023920374,36.0,0.235165179270393,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-21,John's Boardgame Shop,114.96,1,114.96,,,0.7378516624040921,2.8067517833891995,1.0,0.1975736568457539,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-21,Mary's Christmas Store,336.76,6,56.126666666666665,,,0.8176470588235294,4.500384570025932,3.0,0.15947242206235013,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-22,Jim's Gym Supplies,3006.6600000000003,62,48.49451612903226,,,0.7143653181767525,6.083642674902775,46.0,0.23510140405616226,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-22,John's Boardgame Shop,13.98,2,6.99,,,0.7385204081632653,2.788842747711012,2.0,0.19689119170984457,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-22,Mary's Christmas Store,340.58000000000004,8,42.572500000000005,,,0.8180933852140078,4.470935558683796,7.0,0.1581450653983353,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-23,Jim's Gym Supplies,1906.14,148,12.879324324324324,,,0.7155963302752294,6.000777157942,128.0,0.2340129749768304,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-23,John's Boardgame Shop,20.97,7,2.9957142857142856,,,0.7395701643489254,2.796412046972146,6.0,0.19487179487179487,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-23,Mary's Christmas Store,672.96,10,67.296,,,0.8188824662813102,4.4430139416083,9.0,0.1564705882352941,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-24,Jim's Gym Supplies,2575.7799999999997,56,45.996071428571426,,,0.7155922865013774,5.994220690843707,40.0,0.23413920542038805,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-24,Mary's Christmas Store,361.13,10,36.113,,,0.8196564885496184,4.386047375236012,9.0,0.1559953434225844,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-25,Jim's Gym Supplies,2366.8300000000004,60,39.447166666666675,,,0.7153761669412411,5.986521994550598,41.0,0.23435940738466263,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-25,John's Boardgame Shop,0.0,1,0.0,,,0.73989898989899,2.786868096809105,1.0,0.1945392491467577,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-25,Mary's Christmas Store,368.81,9,40.97888888888889,,,0.8192999053926207,4.36782812963614,7.0,0.1558891454965358,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-26,Jim's Gym Supplies,2280.6499999999996,40,57.01624999999999,,,0.7155068493150685,5.985891286544357,31.0,0.23433910246592127,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-26,John's Boardgame Shop,119.96,1,119.96,,,0.7389659520807061,2.8323670784350408,0.0,0.1945392491467577,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-26,Mary's Christmas Store,436.19,12,36.34916666666667,,,0.8213283442469598,4.286343239324989,12.0,0.15375854214123008,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-27,Jim's Gym Supplies,1648.0,33,49.93939393939394,,,0.7153093037247716,5.987030337874695,20.0,0.23466890961920783,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-27,Mary's Christmas Store,237.83999999999997,4,59.459999999999994,,,0.821062441752097,4.369251906408153,3.0,0.1543700340522134,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-28,Jim's Gym Supplies,1525.2400000000002,39,39.10871794871795,,,0.7155332387293963,5.9745143558103635,32.0,0.23447749809305873,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-28,John's Boardgame Shop,36.98,1,36.98,,,0.7380352644836272,2.8379729094284163,0.0,0.1945392491467577,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-28,Mary's Christmas Store,354.28,7,50.61142857142857,,,0.8212962962962963,4.341800574046228,6.0,0.15332581736189402,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-29,Jim's Gym Supplies,3117.04,64,48.70375,,,0.7155988251930817,5.966198166602671,47.0,0.23424792885916243,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-29,John's Boardgame Shop,39.15,1,39.15,,,0.7371069182389937,2.857108938194403,0.0,0.1962457337883959,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-29,Mary's Christmas Store,198.17000000000002,5,39.634,,,0.8202764976958525,4.365426002969579,3.0,0.15393258426966291,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-30,Jim's Gym Supplies,2537.58,55,46.13781818181818,,,0.7156336424272003,5.9685476803928355,40.0,0.2340683488671668,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-30,Mary's Christmas Store,407.85,7,58.26428571428572,,,0.8195970695970696,4.351206243146795,7.0,0.15418994413407822,1,0,0,0,0,0,0,0,0,0,0,0
2019-05-01,Jim's Gym Supplies,2816.32,64,44.005,,,0.7156444204269117,5.958996675171492,46.0,0.23401042059956204,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-01,Mary's Christmas Store,272.48,6,45.413333333333334,,,0.8205828779599271,4.317794119005491,6.0,0.15316315205327413,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-02,Jim's Gym Supplies,1962.13,44,44.593863636363636,,,0.7155102700954229,5.965756987866197,29.0,0.23425256178420736,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-02,John's Boardgame Shop,36.98,1,36.98,,,0.7361809045226131,2.8725262926717874,0.0,0.19795221843003413,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-02,Mary's Christmas Store,386.7,5,77.34,,,0.8204895738893926,4.315834686242178,4.0,0.15359116022099448,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-03,Jim's Gym Supplies,2223.27,54,41.17166666666667,,,0.7156910175778101,5.9607980241254195,42.0,0.2341895748835812,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-03,Mary's Christmas Store,527.9,9,58.65555555555555,,,0.8192446043165468,4.354918512078024,6.0,0.1525795828759605,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-04,Jim's Gym Supplies,1947.5200000000002,37,52.63567567567568,,,0.7156652360515021,5.9716236862385985,26.0,0.2341079460269865,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-04,John's Boardgame Shop,6.99,1,6.99,,,0.7365119196988708,2.8634842373791596,1.0,0.19761499148211242,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-04,Mary's Christmas Store,456.97,9,50.77444444444445,,,0.8198037466547725,4.434367723825966,8.0,0.15233949945593037,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-05,Jim's Gym Supplies,2531.98,48,52.749583333333334,,,0.7158604452054794,5.965506549162135,38.0,0.23396621318582747,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-05,John's Boardgame Shop,105.63,3,35.21,,,0.735,2.928231292918778,1.0,0.1989795918367347,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-05,Mary's Christmas Store,333.39,5,66.678,,,0.8188277087033747,4.444724062977436,3.0,0.1540130151843818,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-06,Jim's Gym Supplies,2308.73,56,41.22732142857143,,,0.7158557405036279,5.9563266515857745,40.0,0.23401401102995975,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-06,John's Boardgame Shop,135.49,2,67.745,,,0.7356608478802993,2.922991785168234,2.0,0.19830508474576272,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-06,Mary's Christmas Store,470.87,10,47.087,,,0.8177816901408451,4.44161546889475,7.0,0.15392895586652314,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-07,Jim's Gym Supplies,1992.31,41,48.59292682926829,,,0.7160500399254724,5.954862477108169,33.0,0.23388595643446583,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-07,Mary's Christmas Store,308.28,6,51.379999999999995,,,0.8178633975481612,4.4254905279293615,5.0,0.15417558886509636,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-08,Jim's Gym Supplies,2623.5499999999993,83,31.609036144578305,,,0.715126139495442,5.957457971059393,42.0,0.23538130882679908,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-08,Mary's Christmas Store,374.64,7,53.519999999999996,,,0.8163620539599652,4.447623119737357,4.0,0.15565031982942432,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-09,Jim's Gym Supplies,1692.08,110,15.382545454545454,,,0.7124565286120771,5.9691675850453265,28.0,0.23925745137193993,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-09,John's Boardgame Shop,13.98,3,4.66,,,0.7366459627329193,2.8949820780556204,3.0,0.1973018549747049,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-09,Mary's Christmas Store,361.02,8,45.1275,,,0.8159031979256698,4.439285725126201,6.0,0.15572033898305085,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-10,Jim's Gym Supplies,1415.2500000000002,93,15.217741935483874,,,0.7102406795658329,5.989040002522955,24.0,0.2416389811738649,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-10,John's Boardgame Shop,6.99,1,6.99,,,0.7369727047146402,2.885978158155976,1.0,0.19696969696969696,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-10,Mary's Christmas Store,182.56,2,91.28,,,0.8153580672993961,4.447196198297698,1.0,0.15555555555555556,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-11,Jim's Gym Supplies,1103.43,23,47.97521739130435,,,0.7104325966272127,5.984307219920597,20.0,0.24135643199410248,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-11,Mary's Christmas Store,1887.38,46,41.03,,,0.8141078838174274,4.311066505599243,36.0,0.15086646279306828,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-12,Jim's Gym Supplies,2277.9399999999996,93,24.49397849462365,,,0.7085526658675144,6.011539791692527,30.0,0.24376609047443915,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-12,Mary's Christmas Store,225.51,4,56.3775,,,0.8130686517783292,4.341600272136212,2.0,0.150559511698881,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-13,Jim's Gym Supplies,2358.62,123,19.175772357723577,,,0.7056447436561367,6.038692959302511,31.0,0.24761485395567298,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-13,Mary's Christmas Store,150.04,3,50.01333333333333,,,0.8127062706270627,4.404031662461625,2.0,0.15126903553299492,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-14,Jim's Gym Supplies,1710.0800000000002,115,14.870260869565218,,,0.7031660231660232,6.0660442646187995,33.0,0.25082363276960246,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-14,Mary's Christmas Store,201.61999999999998,5,40.324,,,0.8126540673788003,4.388547507669886,4.0,0.15166835187057634,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-15,Jim's Gym Supplies,1858.44,145,12.816827586206896,,,0.6994890137966275,6.10062809840476,30.0,0.2552414347286142,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-15,John's Boardgame Shop,71.98,12,5.998333333333334,,,0.7347188264058679,3.0057991365770365,7.0,0.19633943427620631,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-15,Mary's Christmas Store,64.95,2,32.475,,,0.8121410992616899,4.387870932039913,1.0,0.15252525252525254,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-16,Jim's Gym Supplies,1661.6899999999998,105,15.825619047619046,,,0.6969758576874205,6.1233369051609525,24.0,0.25858674250711006,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-16,John's Boardgame Shop,71.98,6,11.996666666666668,,,0.7354368932038835,3.0512326669694394,5.0,0.19636963696369636,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-16,Mary's Christmas Store,231.63,4,57.9075,,,0.812755519215045,4.3722894894715125,4.0,0.15191146881287726,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-17,Jim's Gym Supplies,1393.16,51,27.316862745098042,,,0.6962384669978708,6.131223454086719,21.0,0.2595019659239843,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-17,John's Boardgame Shop,143.96,7,20.565714285714286,,,0.7364620938628159,3.0318807586495047,6.0,0.19444444444444445,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-17,Mary's Christmas Store,18.76,1,18.76,,,0.8129084967320261,4.364913620904325,1.0,0.15175879396984926,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-18,Jim's Gym Supplies,1424.8500000000001,32,44.526562500000004,,,0.6964267638424941,6.129042654101743,26.0,0.2593023255813954,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-18,John's Boardgame Shop,39.39,13,3.0300000000000002,,,0.740521327014218,2.9113349947373783,13.0,0.1904,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-18,Mary's Christmas Store,286.72,7,40.96,,,0.8131600324939074,4.341090082866754,6.0,0.15084915084915085,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-19,Jim's Gym Supplies,1012.25,54,18.74537037037037,,,0.6953866343630123,6.147391851437262,17.0,0.26050664150395586,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-19,John's Boardgame Shop,17.88,1,17.88,,,0.7408284023668639,2.9039219303941155,1.0,0.1900958466453674,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-19,Mary's Christmas Store,92.67,2,46.335,,,0.8126520681265207,4.344047772770342,1.0,0.1506986027944112,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-20,Jim's Gym Supplies,1790.66,104,17.217884615384616,,,0.6932616991363728,6.168434689979238,30.0,0.2637792424132686,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-20,John's Boardgame Shop,42.98,1,42.98,,,0.7411347517730497,2.8991831988654257,1.0,0.189792663476874,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-20,Mary's Christmas Store,134.66,2,67.33,,,0.8129554655870446,4.336842293698006,2.0,0.150398406374502,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-21,Jim's Gym Supplies,2277.34,126,18.074126984126984,,,0.6908492166450454,6.190356068046139,39.0,0.2671529683663152,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-21,John's Boardgame Shop,71.98,15,4.798666666666667,,,0.743321718931475,2.9031557558223526,13.0,0.1890625,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-21,Mary's Christmas Store,414.09000000000003,8,51.761250000000004,,,0.8133547868061143,4.327484888086637,7.0,0.1493570722057369,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-22,Jim's Gym Supplies,2783.7200000000003,93,29.93247311827957,,,0.6895455674199156,6.20469552971167,38.0,0.2687265917602996,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-22,John's Boardgame Shop,71.98,2,35.99,,,0.7439165701042874,2.90405425972748,2.0,0.18847352024922118,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-22,Mary's Christmas Store,326.29,9,36.254444444444445,,,0.8138977635782748,4.311991240210051,8.0,0.1481844946025515,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-23,Jim's Gym Supplies,1859.3400000000001,74,25.126216216216218,,,0.6887030530951557,6.2074300299819445,34.0,0.2698663601092111,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-23,Mary's Christmas Store,238.97,5,47.794,,,0.8130469371519491,4.318548886346461,3.0,0.1487279843444227,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-24,Jim's Gym Supplies,1359.26,75,18.123466666666666,,,0.6870932754880694,6.2241239694549035,19.0,0.2720097581976035,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-24,John's Boardgame Shop,41.42,6,6.903333333333333,,,0.7445339470655926,2.864136467737459,5.0,0.18701700154559506,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-24,Mary's Christmas Store,145.0,4,36.25,,,0.8128469468675654,4.32163583907734,3.0,0.14926829268292682,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-25,Jim's Gym Supplies,1524.12,58,26.277931034482755,,,0.6867073050830793,6.227848283917184,32.0,0.2725320352208462,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-25,Mary's Christmas Store,673.7700000000001,13,51.828461538461546,,,0.8124018838304553,4.306722966385314,10.0,0.1497584541062802,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-26,Jim's Gym Supplies,1209.3000000000002,26,46.51153846153847,,,0.6869108405341713,6.222069791711928,22.0,0.27224644414266314,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-26,John's Boardgame Shop,119.98,3,39.99333333333333,,,0.7454128440366973,2.8500184571033427,3.0,0.18615384615384614,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-26,Mary's Christmas Store,602.41,13,46.33923076923077,,,0.811965811965812,4.341570250823108,10.0,0.15119617224880383,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-27,Jim's Gym Supplies,1322.57,206,6.420242718446602,,,0.6853796053271118,6.1895830578453,110.0,0.27459045457768955,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-27,John's Boardgame Shop,0.0,2,0.0,,,0.7437070938215103,2.9378601135999762,0.0,0.18769230769230769,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-27,Mary's Christmas Store,635.0799999999999,12,52.923333333333325,,,0.8106235565819861,4.409674306936092,8.0,0.15289648622981955,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-28,Jim's Gym Supplies,2433.3199999999997,106,22.95584905660377,,,0.6836557059961316,6.209462474606725,37.0,0.2767010892629792,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-28,John's Boardgame Shop,0.0,2,0.0,,,0.7442922374429224,2.9198507427848637,2.0,0.18711656441717792,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-28,Mary's Christmas Store,732.94,11,66.6309090909091,,,0.8099236641221375,4.431112344219845,8.0,0.1526861451460886,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-29,Jim's Gym Supplies,13662.39,438,31.192671232876712,,,0.6711336300786059,6.539537143657924,35.0,0.2874479644394271,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-29,John's Boardgame Shop,44.91,3,14.969999999999999,,,0.7440273037542662,2.9532699628962993,2.0,0.18807339449541285,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-29,Mary's Christmas Store,409.36,7,58.480000000000004,,,0.8109339407744874,4.484777471388417,7.0,0.15168539325842698,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-30,Jim's Gym Supplies,2848.92,81,35.171851851851855,,,0.6708807019199019,6.53835623070235,49.0,0.2878638728730136,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-30,John's Boardgame Shop,0.0,6,0.0,,,0.7423728813559322,2.9664149897476113,3.0,0.1917808219178082,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-30,Mary's Christmas Store,162.34,4,40.585,,,0.8115064345193036,4.462888072119555,4.0,0.15111940298507462,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-31,Jim's Gym Supplies,2274.37,50,45.4874,,,0.6713257094451504,6.5221390500865635,43.0,0.2872765509989485,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-31,John's Boardgame Shop,162.67000000000002,2,81.33500000000001,,,0.7406989853438557,2.9865768940018413,0.0,0.1948249619482496,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-31,Mary's Christmas Store,57.059999999999995,2,28.529999999999998,,,0.8117913832199547,4.45031255099027,2.0,0.15083798882681565,0,0,0,0,0,0,0,0,1,0,0,0
2019-06-01,Jim's Gym Supplies,1915.96,41,46.73073170731708,,,0.6717238139971817,6.509363710527185,36.0,0.2868330885952031,0,0,0,0,0,0,1,0,0,0,0,0
